location_id,name,locality,timezone,country_code,provider_name,isMobile,isMonitor,latitude,longitude
2852506,Wheat Ridge 39th Sensor,,America/Denver,US,AirGradient,False,False,39.77122353662234,-105.06433940151655
2853152,"Elko New Market, MN",,America/Chicago,US,AirGradient,False,False,44.568465,-93.310447
2855528,Outdoors Hialeah Estates,,America/New_York,US,AirGradient,False,False,25.8584959,-80.2952983
2857204,"Bartlett IL, West Side",,America/Chicago,US,AirGradient,False,False,41.97603,-88.20921
2857335,ACTS005.3,,America/Chicago,US,Clarity,False,False,29.73373,-95.25759
2858700,Moxee�E Seattle Ave,YAKIMA,America/Los_Angeles,US,AirNow,False,True,46.55108,-120.38185
2858701,Moxee-E Seattle Ave,YAKIMA,America/Los_Angeles,US,AirNow,False,True,46.55108,-120.38185
2859782,Petie Way,,America/Los_Angeles,US,AirGradient,False,False,37.38181585604183,-122.07890209874883
2860818,Finley-S Finley Road,BENTON,America/Los_Angeles,US,AirNow,False,True,46.15582,-119.03497
2861424,12049 Stanley Park Ct.,,America/Los_Angeles,US,AirGradient,False,False,33.921251,-118.319129
2863209,Fall City,,America/Los_Angeles,US,AirGradient,False,False,47.5541817411418,-121.88994282781431
2864500,Spokane-E Garland Av,SPOKANE,America/Los_Angeles,US,AirNow,False,True,47.69431,-117.37217
2864501,Spokane-N Howard St,SPOKANE,America/Los_Angeles,US,AirNow,False,True,47.67375,-117.42023
2864502,Spokane-N Perry St,SPOKANE,America/Los_Angeles,US,AirNow,False,True,47.68323,-117.39115
2864507,Spokane-E Joseph Ave,SPOKANE,America/Los_Angeles,US,AirNow,False,True,47.71046,-117.39897
2866707,Mussel Rock Park,,America/Los_Angeles,US,AirGradient,False,False,37.666039827457034,-122.49484964464634
2866944,SouthLakeWood Hills,,America/Anchorage,US,AirGradient,False,False,61.1202,-149.762
2868408,Mckees Rocks,,America/New_York,US,AirGradient,False,False,40.48477,-80.09495
2871085,Viera FL,,America/New_York,US,AirGradient,False,False,28.217929854024685,-80.72604768352191
2871295,Viera FL,,America/New_York,US,AirGradient,False,False,28.21795003995139,-80.7259570201707
2873095,SCRO 3,,America/Chicago,US,Clarity,False,False,29.67173,-95.36929
2873096,SCRO 2,,America/Chicago,US,Clarity,False,False,29.67659,-95.37288
2873312,Ventura Apartment,,America/Los_Angeles,US,AirGradient,False,False,37.41784084563873,-122.12977682478777
2875321,Lost Hills Union School District (SJVAir),,America/Los_Angeles,US,AirGradient,False,False,35.6152942,-119.7026069
2876973,Somerville Library,,America/New_York,US,AirGradient,False,False,42.38643,-71.09431
2877111,Chamber of Commerce,,America/Los_Angeles,US,Clarity,False,False,32.5473,-117.03227
2877112,Vista Lane,,America/Los_Angeles,US,Clarity,False,False,32.56193,-117.05775
2877113,Howard Lane/Nicoloff Elementary,,America/Los_Angeles,US,Clarity,False,False,32.56676,-117.06452
2877114,Larsen Field,,America/Los_Angeles,US,Clarity,False,False,32.54631,-117.04527
2877115,Health Center,,America/Los_Angeles,US,Clarity,False,False,32.55865,-117.04821
2877116,Willow Elementary,,America/Los_Angeles,US,Clarity,False,False,32.54931,-117.04225
2877117,San Ysidro High School,,America/Los_Angeles,US,Clarity,False,False,32.56663,-117.01885
2877118,Community Activity Center,,America/Los_Angeles,US,Clarity,False,False,32.56513,-117.04539
2882800,ACTS005.3,,America/Chicago,US,Clarity,False,False,29.75842,-95.26696
2882893,Apex,CLARK,America/Los_Angeles,US,AirNow,False,True,36.404889,-114.87988
2884264,Harmony,CAROLINE,America/New_York,US,AirNow,False,True,38.77841,-75.86964
2884393,Opukea St,HI1,Pacific/Honolulu,US,AirNow,False,True,20.89992,-156.68121
2884394,Opukea St,HI1,Pacific/Honolulu,US,AirNow,False,True,20.89992,-156.68121
2884395,Aa St,HI1,Pacific/Honolulu,US,AirNow,False,True,20.89992,-156.68121
2884396,Lahaina Civic Center,HI1,Pacific/Honolulu,US,AirNow,False,True,20.90132,-156.68335
2884782,HomedaleNearShastaKlamathFallsOR,,America/Los_Angeles,US,AirGradient,False,False,42.2139331,-121.7236147
2889803,ACTS002.4,,America/Chicago,US,Clarity,False,False,29.76351,-95.27499
2890220,"HWY 138, Roseburg OR",,America/Los_Angeles,US,AirGradient,False,False,43.212988,-123.317353
2891221,Platteville Middle S,WELD,America/Denver,US,AirNow,False,True,40.20938,-104.82405
2891222,MBARD Office,,America/Los_Angeles,US,Clarity,False,False,36.57268,-121.80505
2897761,"Novato, CA",,America/Los_Angeles,US,AirGradient,False,False,38.0778215,-122.5562582
2898936,"Tipp City, OH",,America/New_York,US,AirGradient,False,False,39.9459828,-84.16601
2903618,Arvada_LGA,,America/Denver,US,AirGradient,False,False,39.827094,-105.126318
2903996,Win Son,,America/New_York,US,AirGradient,False,False,40.708,-73.944
2904084,Lawrence Hall of Science,,America/Los_Angeles,US,Clarity,False,False,37.87895,-122.24729
2905539,Aptos,,America/Los_Angeles,US,Clarity,False,False,36.97669,-121.86242
2905540,Prunedale,,America/Los_Angeles,US,Clarity,False,False,36.7753,-121.66755
2905583,Lahaina Health Cente,HI1,Pacific/Honolulu,US,AirNow,False,True,20.90467,-156.68404
2905670,Story Park,,America/Los_Angeles,US,AirGradient,False,False,34.10001767516243,-118.1255146382581
2906640,Presque Isle Downtown (ME DEP - PIRS),,America/New_York,US,Clarity,False,False,46.68231,-68.01611
2906641,Lewiston (ME DEP - LCKP),,America/New_York,US,Clarity,False,False,44.08976,-70.21443
2906642,Bangor (ME DEP - BMSS),,America/New_York,US,Clarity,False,False,44.81764,-68.77176
2907306,holmdell,,America/Los_Angeles,US,AirGradient,False,False,47.68657,-122.38591
2908855,"Isles at Bayshore, Cutler Bay, FL",,America/New_York,US,AirGradient,False,False,25.557036,-80.340697
2908861,"Clarksville, IN",,America/Kentucky/Louisville,US,AirGradient,False,False,38.320229,-85.779915
2908863,Denton Texas,,America/Chicago,US,AirGradient,False,False,33.14343076306245,-97.12018490735166
2913592,USF Chiles Center Courtyard,,America/New_York,US,Clarity,False,False,28.06786,-82.4236
2913749,"Farmers Market, Ann Arbor MI",,America/Detroit,US,Clarity,False,False,42.28397,-83.74651
2913750,"Veterans Memorial Park, Ann Arbor MI",,America/Detroit,US,Clarity,False,False,42.28117,-83.77783
2913899,"La Center, WA",,America/Los_Angeles,US,AirGradient,False,False,45.8724587,-122.6684063
2914024,Jim May Park,,America/Los_Angeles,US,AirGradient,False,False,34.9754,-120.4374
2914454,Sunny Brae,,America/Los_Angeles,US,AirGradient,False,False,40.86196345660962,-124.06708008112147
2915515,Santee Sioux - Envir,KNOX,America/Chicago,US,AirNow,False,True,42.74749,-97.92823
2915516,Santee Sioux - Envir,KNOX,America/Chicago,US,AirNow,False,True,42.74749,-97.92823
2917796,Westridge Camas,,America/Los_Angeles,US,AirGradient,False,False,45.62061338742629,-122.47524256527326
2917797,Guerneville Veteran's Memorial Building ,,America/Los_Angeles,US,Clarity,False,False,38.50113,-122.99817
2917798,Cloverdale Veterans Center,,America/Los_Angeles,US,Clarity,False,False,38.8044,-123.01825
2919260,Mankato - RosaParksE,BLUE EARTH,America/Chicago,US,AirNow,False,True,44.13619,-93.98103
2919306,"Alpharetta GA, Cumming street",,America/New_York,US,AirGradient,False,False,34.08403536984252,-84.27822869486486
2919681,Allensworth Ave 32,,America/Los_Angeles,US,AirGradient,False,False,35.848831,-119.38804
2919686,Allensworth Community Center,,America/Los_Angeles,US,AirGradient,False,False,35.854701,-119.390205
2923362,Lake Forest Trees,,America/Los_Angeles,US,AirGradient,False,False,33.6318,-117.69719
2923949,Near Wilshire Park,,America/Los_Angeles,US,AirGradient,False,False,45.552272,-122.627171
2924888,South Philly,,America/New_York,US,AirGradient,False,False,39.9374,-75.163134
2926413,South Central Indiana,,America/Indiana/Indianapolis,US,AirGradient,False,False,38.97855440605475,-86.69049550718718
2926574,Roseburg Green Eleme,DOUGLAS,America/Los_Angeles,US,AirNow,False,True,43.14948,-123.38296
2926575,Roseburg High School,DOUGLAS,America/Los_Angeles,US,AirNow,False,True,43.21746,-123.35408
2926682,Treehouse,,America/New_York,US,AirGradient,False,False,35.181075,-80.848515
2926786,Tebeau Hall,,America/Los_Angeles,US,Clarity,False,False,44.5629,-123.2724
2930665,"Stow, OH",,America/New_York,US,AirGradient,False,False,41.16973,-81.44235
2931045,MMCA82022,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,39.347792,-123.319409
2931148,MMCA82022,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,39.0983,-123.18789
2931208,560 Roof,,America/Los_Angeles,US,AirGradient,False,False,37.7724,-122.43139
2931275,Granby CO,,America/Denver,US,AirGradient,False,False,40.062,-105.923
2932367,Ovejas,,America/Los_Angeles,US,AirGradient,False,False,38.554522,-121.748781
2934151,Carrington,,America/Chicago,US,AirGradient,False,False,33.65540899794542,-86.52298796115693
2934964,Granby CO,,America/Denver,US,AirGradient,False,False,40.062,-105.923
2936152,1200 block of Garner Road,,America/New_York,US,AirGradient,False,False,35.7652544,-78.6318116
2936423,84fce606f6a0,,America/Denver,US,AirGradient,False,False,44.06167,-103.25194
2936801,Botsford,,America/New_York,US,AirGradient,False,False,41.36188,-73.26471
2937894,"Fountain Valley, CA",,America/Los_Angeles,US,AirGradient,False,False,33.6962,-117.9656
2938427,"Stone Bank, WI",,America/Chicago,US,AirGradient,False,False,43.143951,-88.428291
2938629,Green Valley,,America/Los_Angeles,US,AirGradient,False,False,38.444554,-122.892369
2939927,N/A,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.66494,-120.11743
2940073,MMCA82036,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.86706,-120.29634
2941876,SF Outer Sunset,,America/Los_Angeles,US,Clarity,False,False,37.76256,-122.50421
2941935,Cherrywood,,America/Chicago,US,AirGradient,False,False,30.293367,-97.717489
2941938,Dos Palos (San Joaquin River),,America/Los_Angeles,US,AirGradient,False,False,36.982017,-120.513516
2942067,Camptonville 1,,America/Los_Angeles,US,Clarity,False,False,39.45309,-121.04821
2942068,Dobbins,,America/Los_Angeles,US,Clarity,False,False,39.3638,-121.24625
2943909,MMCA82036,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.86715,-120.29651
2945076,Reno4 NCore Node C,,America/Los_Angeles,US,Clarity,False,False,39.52197,-119.79552
2945077,Reno4 NCore Node A,,America/Los_Angeles,US,Clarity,False,False,39.52198,-119.79553
2945078,N. Main Street Collocation,,America/Los_Angeles,US,Clarity,False,False,34.06639,-118.22667
2945079,Reno4 NCore Node B,,America/Los_Angeles,US,Clarity,False,False,39.52196,-119.79552
2946476,Sand Mountain,DE KALB,America/Chicago,US,AirNow,False,True,34.289001,-85.970065
2946546,Sand Ridge,,America/New_York,US,AirGradient,False,False,41.3644,-83.6612
2947503,MMCA82036,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.86728,-120.29643
2949372,"Wheatfield, NY - Rural",,America/New_York,US,AirGradient,False,False,43.086772,-78.832707
2950666,45th Street & Roosevelt Ave,,America/Los_Angeles,US,Clarity,False,False,38.53354,-121.45368
2950767,Denver Uptown,,America/Denver,US,AirGradient,False,False,39.74167634172715,-104.98110198340943
2954680,Bethke Elementary,Fort Collins-Loveland,America/Denver,US,AirNow,False,True,40.51508,-104.94999
2954721,Benicia - Fitzgerald,San Francisco-Oakland-Fremont,America/Los_Angeles,US,AirNow,False,True,38.05043,-122.15454
2954722,Livermore-Portola,San Francisco-Oakland-Fremont,America/Los_Angeles,US,AirNow,False,True,37.68975,-121.77155
2959755,Rock Springs Mobile,Rock Springs,America/Denver,US,AirNow,False,True,41.58885,-109.23784
2960998,West Valley City,,America/Denver,US,AirGradient,False,False,40.705548,-112.016435
2961297,Gainesville,,America/New_York,US,AirGradient,False,False,29.660282523266797,-82.31616064037314
2964250,"Meridian Park, Shelton",,America/Los_Angeles,US,AirGradient,False,False,47.200893,-123.108951
2970371,MMCA82022,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,39.09838,-123.18795
2975497,Flagstaff High Schoo,COCONINO,America/Phoenix,US,AirNow,False,True,35.20445,-111.65109
2975498,Flagstaff High Schoo,COCONINO,America/Phoenix,US,AirNow,False,True,35.20445,-111.65109
2976597,FTW2,,America/Denver,US,Clarity,False,False,40.59295,-105.14136
2976598,FTW1,,America/Denver,US,Clarity,False,False,40.59287,-105.14134
2978434,NASA GSFC 1,,America/New_York,US,Clarity,False,False,38.9925,-76.83983
2979269,"Cleveland, TN",,America/New_York,US,AirGradient,False,False,35.127,-84.901
2979493,Oakridge 1,,America/Los_Angeles,US,Clarity,False,False,43.74442,-122.48024
2979494,NE Grant St Collocation,,America/Los_Angeles,US,Clarity,False,False,45.52871,-122.97243
2979495,Oakridge 2,,America/Los_Angeles,US,Clarity,False,False,43.74444,-122.48031
2979626,SouthDenver,,America/Denver,US,AirGradient,False,False,39.664951,-104.8917366
2980722,FTW3,,America/Denver,US,Clarity,False,False,40.59293,-105.1414
2980982,SouthDenver2,,America/Denver,US,AirGradient,False,False,39.6648817,-104.8916489
2982401,Scotts Valley ,,America/Los_Angeles,US,Clarity,False,False,37.05037,-122.02219
2983073,"Berkeley, Denver, CO ",,America/Denver,US,AirGradient,False,False,39.779969,-105.047902
2988210,Eureka Office ebam,AIR,America/Los_Angeles,US,AirNow,False,True,40.80087,-124.15864
2988253,"Cary, NC, USA",,America/New_York,US,AirGradient,False,False,35.77516,-78.86444
2988255,Main Street Ofallon MO,,America/Chicago,US,AirGradient,False,False,38.8249021,-90.6996894
2991212,Heights 5 Corners,,America/Chicago,US,AirGradient,False,False,29.8020705,-95.3868235
2993057,I-4 Near-Road,Orlando-Kissimmee,America/New_York,US,AirNow,False,True,28.534646,-81.384411
2993355,HaverhillHS,Boston-Cambridge-Quincy,America/New_York,US,AirNow,False,True,42.78479,-71.10702
2993356,HaverhillHS,Boston-Cambridge-Quincy,America/New_York,US,AirNow,False,True,42.78479,-71.10702
2993408,Presidents' Drive Ne,Orlando-Kissimmee,America/New_York,US,AirNow,False,True,28.4463,-81.41743
2993453,"Randolph, VT",,America/New_York,US,AirGradient,False,False,43.9046365,-72.6246165
2996564,Nature Center at Shaker Lakes,,America/New_York,US,Clarity,False,False,41.48523,-81.57493
2996565,Chagrin-Lee,,America/New_York,US,Clarity,False,False,41.4646,-81.56479
2996566,Chagrin-Warrensville,,America/New_York,US,Clarity,False,False,41.46472,-81.53595
2996788,NASA GSFC Rutgers Calib. N1,,America/Detroit,US,Clarity,False,False,42.40798,-85.37172
2997444,Chico - East Avenue Collocation 1,,America/Los_Angeles,US,Clarity,False,False,39.76168,-121.84047
2997445,Chico - East Avenue Collocation 2,,America/Los_Angeles,US,Clarity,False,False,39.76168,-121.84047
2998815,Ridgecrest,KERN,America/Los_Angeles,US,AirNow,False,True,35.643,-117.71388
2999203,I25 Denver Collocation 2,,America/Denver,US,Clarity,False,False,39.73215,-105.01531
2999204,I25 Denver Collocation 1,,America/Denver,US,Clarity,False,False,39.73215,-105.01531
2999659,Mary Help of Christians Center,,America/New_York,US,Clarity,False,False,27.98657,-82.38279
2999793,Medford Jackson Park Collocation 1,,America/Los_Angeles,US,Clarity,False,False,42.33237,-122.88905
2999794,Medford Jackson Park Collocation 2,,America/Los_Angeles,US,Clarity,False,False,42.33237,-122.88905
3000509,Klamath Falls - Peterson School Collocation 1,,America/Los_Angeles,US,Clarity,False,False,42.18961,-121.73142
3000510,Klamath Falls - Peterson School Collocation 2,,America/Los_Angeles,US,Clarity,False,False,42.18961,-121.73142
3000683,bothell,,America/Los_Angeles,US,AirGradient,False,False,47.83896112888095,-122.18292808828552
3002710,Bend - Pump Station Collocation 2,,America/Los_Angeles,US,Clarity,False,False,44.06392,-121.31321
3002711,Bend - Pump Station Collocation 1,,America/Los_Angeles,US,Clarity,False,False,44.06392,-121.31321
3002712,St. Lukes Meridian Collocation 1,,America/Boise,US,Clarity,False,False,43.60072,-116.34789
3002713,St. Lukes Meridian Collocation 2,,America/Boise,US,Clarity,False,False,43.6007,-116.34785
3003000,Orange Hills,,America/Los_Angeles,US,AirGradient,False,False,33.815895,-117.772058
3003007,Fossil Creek,LARIMER,America/Denver,US,AirNow,False,True,40.48352,-105.01626
3003009,Fossil Creek,LARIMER,America/Denver,US,AirNow,False,True,40.48352,-105.01626
3003011,Longmont Collocation 1,,America/Denver,US,Clarity,False,False,40.16464,-105.10119
3003472,Bridge Rd,,America/Los_Angeles,US,AirGradient,False,False,37.95906133856275,-122.55829734200903
3003642,Gossamer Cove,,America/Los_Angeles,US,AirGradient,False,False,37.545265,-122.2370192
3004721,Everett-Beverly Park,SNOHOMISH,America/Los_Angeles,US,AirNow,False,True,47.89371,-122.26982
3006217,Big Pine-CA,Bishop,America/Los_Angeles,US,AirNow,False,True,37.0056,-118.2936
3006257,Great Falls,,America/Denver,US,AirGradient,False,False,47.372223,-111.275
3008964,Twisp-S Lincoln St,CHELAN,America/Los_Angeles,US,AirNow,False,True,48.36472,-120.12007
3009053,sjvair-ac7c,,America/Los_Angeles,US,AirGradient,False,False,36.76269822455787,-119.79880474690714
3009505,Philadelphia,,America/New_York,US,AirGradient,False,False,39.95862394063666,-75.17442976202639
3009548, Burns - Washington St. Collocation 1,,America/Los_Angeles,US,Clarity,False,False,43.58925,-119.04872
3009549, Burns - Washington St. Collocation 2,,America/Los_Angeles,US,Clarity,False,False,43.58925,-119.04872
3010310,Yanke,,America/Boise,US,AirGradient,False,False,43.5991695,-116.1839067
3010524,Marine Street - CU Boulder,,America/Denver,US,Clarity,False,False,40.01389,-105.25762
3010525,Arapahoe Community College,,America/Denver,US,Clarity,False,False,39.60443,-105.01954
3010775,Energy Corridor,,America/Chicago,US,AirGradient,False,False,29.76415,-95.62824
3010904,Withywindle,,America/Los_Angeles,US,AirGradient,False,False,45.36058903822181,-122.97859668731691
3011921,Martinez,,America/Los_Angeles,US,AirGradient,False,False,38.01249,-122.12444
3012373,Eureka Office ebam,AIR,America/Los_Angeles,US,AirNow,False,True,40.80059,-124.1584
3015102,Denton Texas,,America/Chicago,US,AirGradient,False,False,33.14343076306245,-97.12018490735166
3015148,ACTS003.4,,America/Chicago,US,Clarity,False,False,29.76613,-95.27596
3016077,City of Golden - W. Colfax Avenue,,America/Denver,US,Clarity,False,False,39.71953,-105.20527
3016078,Jefferson Jr./Sr. High School,,America/Denver,US,Clarity,False,False,39.74952,-105.0724
3016079,City of Golden - Ulysses Street,,America/Denver,US,Clarity,False,False,39.73652,-105.1946
3016080,May Library,,America/Denver,US,Clarity,False,False,39.69035,-104.89147
3016081,Dunston Middle School,,America/Denver,US,Clarity,False,False,39.68398,-105.13779
3016082,Panorama Park,,America/Denver,US,Clarity,False,False,39.76475,-105.05946
3016083,North Star,,America/Denver,US,Clarity,False,False,39.85579,-104.99317
3016084,Edgewater Collective,,America/Denver,US,Clarity,False,False,39.75248,-105.06036
3016085,Fremont Elementary School,,America/Denver,US,Clarity,False,False,39.81318,-105.13332
3016086,Edgewater Civic Center,,America/Denver,US,Clarity,False,False,39.74517,-105.06121
3016087,Cushing Park,,America/Denver,US,Clarity,False,False,39.65995,-104.99648
3016088,Anythink Bennett,,America/Denver,US,Clarity,False,False,39.75905,-104.42574
3016089,Wheat Ridge Recreation Center,,America/Denver,US,Clarity,False,False,39.77171,-105.11045
3016090,Northwest Greenbelt,,America/Denver,US,Clarity,False,False,39.66975,-105.01214
3016091,Sheridan Library,,America/Denver,US,Clarity,False,False,39.6426,-105.03069
3016092,"Recreation Center, Senior Center, and Theatre",,America/Denver,US,Clarity,False,False,39.91015,-104.98824
3016093,Anythink Brighton Library,,America/Denver,US,Clarity,False,False,39.98756,-104.819
3016094,Silver Creek,,America/Denver,US,Clarity,False,False,39.97054,-104.9537
3016095,Bison Ridge Recreation Center ,,America/Denver,US,Clarity,False,False,39.90072,-104.82599
3016096,Kelver Library,,America/Denver,US,Clarity,False,False,39.70322,-104.22415
3016097,"Adams County Health Department, Sheriff's Substation",,America/Denver,US,Clarity,False,False,39.82859,-104.93846
3016098,Lakewood United Methodist Church,,America/Denver,US,Clarity,False,False,39.73731,-105.08851
3016099,Smoky Hill Library,,America/Denver,US,Clarity,False,False,39.61869,-104.76739
3016100,Adams County Justice Center ,,America/Denver,US,Clarity,False,False,39.9705,-104.75959
3016101,Rotella Park,,America/Denver,US,Clarity,False,False,39.84154,-104.96417
3016102,Anythink Commerce City,,America/Denver,US,Clarity,False,False,39.82675,-104.91316
3016103,Sheridan Square Park,,America/Denver,US,Clarity,False,False,39.64821,-105.03152
3016104,Broken Tee Golf Course,,America/Denver,US,Clarity,False,False,39.64291,-105.01321
3016105,Irving Street Library,,America/Denver,US,Clarity,False,False,39.83009,-105.02901
3016106,Trail Winds Recreation Center,,America/Denver,US,Clarity,False,False,39.94078,-104.92511
3017494,Heber,WASATCH,America/Denver,US,AirNow,False,True,40.49796,-111.39763
3017572,AirGradient NEO,,America/New_York,US,AirGradient,False,False,41.3212,-81.448807
3017919,"Greenfield, MA",,America/New_York,US,AirGradient,False,False,42.64205991967381,-72.60500930349446
3018102,MAA Dexter Lake,,America/Chicago,US,AirGradient,False,False,35.166678,-89.795788
3019000,Visalia (St.Johns River),,America/Los_Angeles,US,AirGradient,False,False,36.355108,-119.285869
3019132,Wukchumni Farms,,America/Los_Angeles,US,AirGradient,False,False,36.3293219,-119.1888063
3020602,Acterra Test Node 1,,America/Los_Angeles,US,Clarity,False,False,37.87525,-122.5414
3020762,Castle,,America/Los_Angeles,US,AirGradient,False,False,34.0786186192859,-117.6439208543013
3020929,Riverside - Canyon Crest Area,,America/Los_Angeles,US,AirGradient,False,False,33.9308384,-117.3592979
3021049,Canyon Crest,,America/Los_Angeles,US,AirGradient,False,False,33.933144,-117.33647
3027117,Portage Park - Chicago,,America/Chicago,US,AirGradient,False,False,41.9480557275771,-87.74637848791646
3028239,Pettaquamscutt Cove,,America/New_York,US,AirGradient,False,False,41.446105429554045,-71.45427234028364
3029200,"Arvada, CO",,America/Denver,US,AirGradient,False,False,39.82014801379358,-105.15061484437761
3029964,"South Gaylord St, Denver, CO",,America/Denver,US,AirGradient,False,False,39.70130031901689,-104.96174717991119
3031445,"Rose Park, Missoula",,America/Denver,US,AirGradient,False,False,46.856686,-114.005259
3035039,Hillview and Horcajo,,America/Los_Angeles,US,AirGradient,False,False,37.450629,-121.893948
3035563,"Irvington, Fremont (kcafremo271)",,America/Los_Angeles,US,AirGradient,False,False,37.54496034198548,-121.96731238382662
3036174,castaic_ca,,America/Los_Angeles,US,AirGradient,False,False,34.495745,-118.6269647
3036305,Picardy,,America/Los_Angeles,US,AirGradient,False,False,37.77372,-122.18827
3036401,MMCA82036,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.86719,-120.29634
3037990,Downtown North Palo Alto,,America/Los_Angeles,US,AirGradient,False,False,37.449314,-122.167007
3038081,Eagan MN,,America/Chicago,US,AirGradient,False,False,44.7888678,-93.1073412
3038911,Paradise dr,,America/Los_Angeles,US,AirGradient,False,False,37.8987,-122.4695
3039042,Opukea St,HI1,Pacific/Honolulu,US,AirNow,False,True,20.882938,-156.680252
3039043,Lahaina Boys and Gir,HI1,Pacific/Honolulu,US,AirNow,False,True,20.870052,-156.671906
3039044,Lahaina Skatepark,HI1,Pacific/Honolulu,US,AirNow,False,True,20.87005,-156.67193
3039045,Opukea St,HI1,Pacific/Honolulu,US,AirNow,False,True,20.882938,-156.680252
3039086,Chippewa,,America/New_York,US,AirGradient,False,False,41.06268611,-81.9195111
3039431,Eureka Office ebam,AIR,America/Los_Angeles,US,AirNow,False,True,40.80079,-124.15842
3039432,MMCA82036,CA8 - ARB,America/Los_Angeles,US,AirNow,False,True,34.86718,-120.29621
3040038,Knollwood on the Colorado,,America/Chicago,US,AirGradient,False,False,30.26151,-97.66897
3040838,Cienega Irvine,,America/Los_Angeles,US,AirGradient,False,False,33.696379,-117.718523
3040844,Truckee BAM,Truckee-Grass Valley,America/Los_Angeles,US,AirNow,False,True,39.327852,-120.184617
3041962,Near Bay 50 St,,America/New_York,US,AirGradient,False,False,40.5887458,-73.9838231
3042090,Corinthian Island,,America/Los_Angeles,US,AirGradient,False,False,37.8722883,-122.4575521
3042549,Wauna,,America/Los_Angeles,US,AirGradient,False,False,47.37602557290359,-122.67843686120273
3045234,Melbourne Village,,America/New_York,US,AirGradient,False,False,28.0853,-80.6664
3046642,Puente Plaza,,America/Los_Angeles,US,AirGradient,False,False,34.43601692187906,-119.78507631028538
3047760,"Reno, NV",,America/Los_Angeles,US,AirGradient,False,False,39.42807,-119.73738
3048654,Downtown Austin,,America/Chicago,US,AirGradient,False,False,30.2668753,-97.7521004
3048660,Thornton Community Park ,,America/Denver,US,Clarity,False,False,39.86916,-104.9612
3049356,Huntsville,,America/Chicago,US,AirGradient,False,False,34.7608,-86.7184
3049789,Bolton ,,America/New_York,US,AirGradient,False,False,33.81899946822041,-84.45560831878008
3050063,"West Goshen, PA",,America/New_York,US,AirGradient,False,False,39.95932074588951,-75.57059112037254
3051100,ARAQMD2,,America/New_York,US,AirGradient,False,False,41.11492690618598,-81.57304543807466
3051103,Lahaina Skatepark,HI1,Pacific/Honolulu,US,AirNow,False,True,20.87332,-156.674794
3051620,Pearl District,,America/Los_Angeles,US,AirGradient,False,False,45.528152,-122.682978
3052919,"Elizabeth City, NC",,America/New_York,US,AirGradient,False,False,36.2462823,-76.2176666
3055550,Berryessa Area,,America/Los_Angeles,US,AirGradient,False,False,37.38093,-121.883971
3055551,SE Christie Place,,America/Los_Angeles,US,AirGradient,False,False,42.4274456,-123.3088031
3055594,Vandalia Drive,,America/New_York,US,AirGradient,False,False,35.8238544,-78.8957213
3055956,Appleton,,America/Chicago,US,AirGradient,False,False,44.248282574073066,-88.34194349999052
3058304,4001 Iowa Ave Riverside CA,,America/Los_Angeles,US,Clarity,False,False,33.97294,-117.34203
3058728,Big Pine-CA,Bishop,America/Los_Angeles,US,AirNow,False,True,37.15549,-118.2936
3059749,BranchPattern Omaha,,America/Chicago,US,AirGradient,False,False,41.262318643758775,-96.04106007830252
3059752,EHS Building,,America/Los_Angeles,US,Clarity,False,False,33.97948,-117.32055
3060142,Hunts Point Road,,America/Los_Angeles,US,AirGradient,False,False,47.64322,-122.22831
3061421,Baldy,,America/Boise,US,AirGradient,False,False,45.14551911833236,-114.00523050074787
3064502,Lake Boren,,America/Los_Angeles,US,AirGradient,False,False,47.5329005,-122.1659303
3064811,Millbrook Ct.,,America/New_York,US,AirGradient,False,False,40.73707,-75.250876
3066055,Canyon Creek OEC (1211),,America/Los_Angeles,US,Clarity,False,False,34.64373,-118.49372
3066056,Community Magnet ES (2741),,America/Los_Angeles,US,Clarity,False,False,34.08278,-118.46278
3067791,Diablo,,America/Los_Angeles,US,AirGradient,False,False,37.83968,-121.952128
3069020,Belle Haven,,America/Los_Angeles,US,AirGradient,False,False,37.473472,-122.166372
3069107,NASA GSFC Rutgers Calib. N9,,America/Chicago,US,Clarity,False,False,30.09655,-94.76343
3069192,EBAM-4,SC0,America/Los_Angeles,US,AirNow,False,True,33.64368,-117.59022
3069193,EBAM-2,SC0,America/Los_Angeles,US,AirNow,False,True,33.64368,-117.59022
3069194,EBAM-4,SC0,America/Los_Angeles,US,AirNow,False,True,33.64368,-117.59022
3069195,EBAM-4,SC0,America/Los_Angeles,US,AirNow,False,True,33.64368,-117.59022
3069196,EBAM-9,SC0,America/Los_Angeles,US,AirNow,False,True,33.85273,-116.48087
3069197,EBAM-9,SC0,America/Los_Angeles,US,AirNow,False,True,33.85273,-116.48087
3069350,Genoa Township,,America/Detroit,US,AirGradient,False,False,42.554872,-83.854917
3069356,Fairfield Avenue,,America/Chicago,US,AirGradient,False,False,41.92650874937315,-87.69594397165164
